 ,Label,lumMean,lumSD,area,vsMean,vsSD,swMean,swSD,mwMean,mwSD,lwMean,lwSD,dblMean,dblSD
1041,246_Citrus_Abdomen,4445.124,1817.075,576596,3803.945,991.952,3672.413,1319.325,4635.298,1731.743,4712.703,2248.934,4445.124,1817.075
1042,246_Citrus_AvLeaf,10413.562,3250.406,544316,3605.891,871.824,5979.335,1797.272,11972.966,3558.89,9430.68,3258.006,10413.562,3250.406
1043,247_Citrus_Leaf,9140.474,2560.48,3146811,3033.219,831.991,5003.918,1481.442,10587.513,2784.965,8249.477,2597.962,9140.474,2560.48
1044,247_Citrus_Pronotum,3227.304,741.589,147451,3215.842,655.74,2789.249,720.237,3557.519,761.958,3066.188,793.617,3227.304,741.589
1045,247_Citrus_Dot,2925.956,749.894,61975,3014.771,470.883,2597.175,584.811,3221.142,801.663,2801.605,793.908,2925.956,749.894
1046,247_Citrus_Abdomen,4404.139,1669.847,444804,3780.545,871.062,3560.085,1148.496,4534.723,1601.915,4809.467,2077.115,4404.139,1669.847
1047,247_Citrus_AvLeaf,10291.495,3211.233,729992,3538.432,854.809,5806.637,1748.613,11824.724,3518.481,9359.63,3221.198,10291.495,3211.233
1048,248_Citrus_Leaf,9308.997,2924.382,2270971,3100.831,758.027,5198.209,1540.283,10762.118,3168.361,8410.127,3060.02,9308.997,2924.382
1049,248_Citrus_Pronotum,3306.162,600.948,184057,3074.305,495.341,2765.636,567.868,3637.557,646.587,3197.549,622.226,3306.162,600.948
1050,248_Citrus_Dot,3174.894,1203.673,70913,2944.864,581.613,2607.446,864.597,3432.251,1238.227,3230.182,1336.052,3174.894,1203.673
1051,248_Citrus_Abdomen,4887.415,1673.737,613351,3811.049,894.295,3793.202,1240.276,4967.974,1621.791,5509.599,2050.768,4887.415,1673.737
1052,248_Citrus_AvLeaf,10301.917,3212.702,472654,3701.045,845.953,6009.554,1780.013,11834.337,3529.363,9306.879,3200.007,10301.917,3212.702
1053,249_Citrus_Leaf,7990.6,2285.534,2702154,2818.711,720.302,4444.541,1308.09,9303.736,2501.634,7136.276,2291.527,7990.6,2285.534
1054,249_Citrus_Pronotum,2905.06,562.549,169264,3022.452,516.567,2534.008,577.29,3250.189,602.055,2687.621,570.108,2905.06,562.549
1055,249_Citrus_Dot,2724.115,860.04,64520,2853.648,511.284,2407.445,687.734,3002.052,887.407,2630.517,940.865,2724.115,860.04
1056,249_Citrus_Abdomen,4491.279,1904.621,506182,3653.454,966.831,3484.928,1348.426,4625.89,1805.045,4957.454,2388.6,4491.279,1904.621
1057,249_Citrus_AvLeaf,9610.305,2668.444,541790,3425.219,755.577,5479.278,1496.95,11059.806,2922.412,8716.511,2673.729,9610.305,2668.444
1058,250_Citrus_Leaf,8274.637,2448.276,2469481,2766.384,640.852,4506.893,1278.947,9606.791,2659.327,7467.839,2548.049,8274.637,2448.276
1059,250_Citrus_Pronotum,3079.506,696.568,206712,3197.596,605.225,2769.783,694.581,3385.588,726.284,2918.13,723.201,3079.506,696.568
1060,250_Citrus_Dot,2735.859,738.246,64092,2909.804,591.574,2441.763,705.901,3030.65,760,2596.79,769.041,2735.859,738.246
1061,250_Citrus_Abdomen,4363.286,1595.063,529476,3663.021,764.673,3500.807,1125.54,4564.465,1559.504,4637.344,1918.798,4363.286,1595.063
1062,250_Citrus_AvLeaf,9029.534,2907.428,327151,3252.191,714.206,5112.158,1551.588,10407.528,3191.694,8172.693,2921.111,9029.534,2907.428
1063,253_Citrus_Leaf,8565.858,2483.357,3758448,3065.754,808.645,4826.79,1422.691,9977.385,2745.033,7585.37,2443.042,8565.858,2483.357
1064,253_Citrus_Pronotum,3033.42,723.892,148226,2960.274,547.112,2509.921,658.231,3357.961,752.638,2923.976,782.168,3033.42,723.892
1065,253_Citrus_Dot,2914.909,878.685,61236,3144.621,486.298,2676.97,660.088,3151.6,919.632,2866.744,964.2,2914.909,878.685
1066,253_Citrus_Abdomen,4294.773,1721.378,525767,3752.211,914.532,3517.287,1276.552,4470.741,1675.315,4579.518,2055.567,4294.773,1721.378
1067,253_Citrus_AvLeaf,9939.816,2707.808,654432,3589.571,760.551,5723.88,1454.297,11464.368,3011.54,8918.623,2670.339,9939.816,2707.808
1068,254_Citrus_Leaf,7411.631,1516.401,4763031,2652.649,540.137,4119.084,820.129,8740.359,1707.06,6422.295,1491.237,7411.631,1516.401
1069,254_Citrus_Pronotum,6275.735,603.808,55186,3884.846,537.954,4445.15,552.139,7026.603,665.09,5821.631,660.672,6275.735,603.808
1070,254_Citrus_Dot,2746.491,304.896,6722,3046.237,297.423,2625.486,274.276,3144.176,370.122,2326.918,321.181,2746.491,304.896
1071,254_Citrus_Abdomen,10671.264,1073.846,240550,5034.435,707.104,6760.715,868.481,10930.486,1129.024,12063.392,1295.712,10671.264,1073.846
1072,254_Citrus_AvLeaf,8308.439,1790.544,983066,3003.191,622.283,4700.734,926.195,9709.793,2021.606,7295.404,1766.448,8308.439,1790.544
1073,255_Citrus_Leaf,7193.587,1283.51,3819532,2579.974,472.806,3978.899,682.944,8503.002,1457.879,6211.27,1257.942,7193.587,1283.51
1074,255_Citrus_Pronotum,9237.999,1427.46,61045,3997.651,605.9,4842.039,806.074,8465.651,1353.535,12926.268,2029.169,9237.999,1427.46
1075,255_Citrus_Dot,2836.826,274.108,2973,2973.969,254.849,2511.71,228.031,3114.992,336.734,2742.778,364.558,2836.826,274.108
1076,255_Citrus_Abdomen,10661.234,996.667,147708,4266.442,602.182,5575.457,679.931,9870.437,897.8,14675.835,2022.332,10661.234,996.667
1077,255_Citrus_AvLeaf,7353.099,1314.038,965705,2590.709,464.4,4033.832,590.977,8691.618,1525.245,6348.043,1273.25,7353.099,1314.038
1078,256_Citrus_Leaf,7551.177,1477.636,4090431,2681.63,545.958,4189.925,827.525,8909.169,1662.053,6532.274,1450.166,7551.177,1477.636
1079,256_Citrus_Pronotum,7938.141,1100.653,49002,3673.52,503.182,4622.064,647.876,8100.693,1120.503,9297.324,1437.669,7938.141,1100.653
1080,256_Citrus_Dot,2761.654,348.846,4436,3035.785,294.979,2609.545,270.811,3132.107,398.848,2412.113,432.545,2761.654,348.846
1081,256_Citrus_Abdomen,10878.94,1013.547,116060,5260.415,662.844,7087.292,822.286,11268.098,1063.352,11963.886,1259.663,10878.94,1013.547
1082,256_Citrus_AvLeaf,7585.898,1411.049,940711,2712.019,504.086,4211.97,682.796,8953.583,1625.674,6546.116,1370.989,7585.898,1411.049
1083,257_Citrus_Leaf,11075.291,2146.613,3460756,2955.13,825.406,5696.692,1312.909,12747.929,2244.63,10244.739,2384.374,11075.291,2146.613
1084,257_Citrus_Pronotum,7691.916,777.165,46654,3935.289,509.008,4781.357,553.944,8095.546,832.43,8391.808,919.68,7691.916,777.165
1085,257_Citrus_Dot,2958.305,400.951,5830,3163.151,351.825,2618.491,328.819,3362.686,441.116,2598.743,456.09,2958.305,400.951
1086,257_Citrus_Abdomen,14316.053,1956.001,135378,6486.364,1310.947,8974.132,1596.611,14531.773,1957.379,16359.432,2208.754,14316.053,1956.001
1087,257_Citrus_AvLeaf,11415.978,2003.889,863431,3039.877,771.996,5890.711,1215.159,13111.765,2115.929,10592.658,2208.375,11415.978,2003.889
1088,258_Citrus_Leaf,11700.677,2281.77,3788865,3053.127,879.406,5992.691,1406.901,13430.396,2381.88,10890.781,2531.99,11700.677,2281.77
1089,258_Citrus_Pronotum,9029.863,903.409,59805,4232.726,475.191,5057.843,496.878,8533.465,920.192,11981.787,1260.861,9029.863,903.409
1090,258_Citrus_Dot,2768.428,382.396,4265,3245.194,338.82,2775.84,335.042,3054.407,431.652,2522.639,421.549,2768.428,382.396
1091,258_Citrus_Abdomen,11733.18,928.475,114556,5020.871,568.204,6456.374,624.24,10747.186,889.675,16220.833,1660.746,11733.18,928.475
1092,258_Citrus_AvLeaf,12029.87,1933.744,988577,3123.133,673.596,6177.866,1107.875,13795.557,2065.509,11201.94,2102.53,12029.87,1933.744
1093,259_Citrus_Leaf,11304.209,2135.206,3533192,3055.221,861.77,5879.624,1339.89,12994.333,2219.085,10460.258,2379.655,11304.209,2135.206
1094,259_Citrus_Pronotum,7678.269,847.223,48176,3887.733,633.217,4698.84,672.603,7838.005,847.033,8903.744,1115.362,7678.269,847.223
1095,259_Citrus_Dot,2475.952,373.361,3750,2539.7,385.936,2100.853,351.424,2870.748,410.693,2173.059,411.394,2475.952,373.361
1096,259_Citrus_Abdomen,13429.337,1540.904,167883,6239.228,892.604,8425.98,1138.648,13173.961,1563.408,16310.419,1829.108,13429.337,1540.904
1097,259_Citrus_AvLeaf,11493.24,1715.717,950591,3060.073,547.475,5964.579,945.338,13235.05,1854.713,10585.486,1819.174,11493.24,1715.717
1098,260_Citrus_Leaf,11298.972,2213.923,3888436,3013.182,885.697,5822.887,1388.511,12988.572,2304.858,10470.353,2452.571,11298.972,2213.923
1099,260_Citrus_Pronotum,8651.865,681.848,45849,4099.238,424.164,5030.434,439.739,8808.8,707.703,10121.432,961.971,8651.865,681.848
1100,260_Citrus_Dot,3215.961,418.499,3225,3412.742,313.511,3016.4,299.96,3573.759,452.425,2905.885,537.539,3215.961,418.499
1101,260_Citrus_Abdomen,15310.101,1910.925,139592,6778.096,1078.095,9265.003,1329.15,15196.296,1859.501,18291.24,2387.555,15310.101,1910.925
1102,260_Citrus_AvLeaf,11345.803,1997.702,1004764,3066.956,694.162,5883.562,1162.292,13044.313,2143.585,10488.984,2124.342,11345.803,1997.702
1103,283_Citrus_Leaf,7880.437,1156.512,1627516,2783.576,377.769,4384.332,584.853,9210.813,1293.196,6965.991,1188.139,7880.437,1156.512
1104,283_Citrus_Pronotum,7574.559,713.972,26367,3289.22,354.006,4704.452,456.259,8639.348,777.307,6932.324,803.254,7574.559,713.972
1105,283_Citrus_Dot,7136.757,2023.981,1018,3608.687,410.995,4656.466,1011.479,7896.326,2213.677,6943.627,2095.179,7136.757,2023.981
1106,283_Citrus_Abdomen,9387.251,1084.632,127502,4105.79,491.931,5873.684,677.773,10342.669,1147.443,9222.469,1236.509,9387.251,1084.632
1107,283_Citrus_AvLeaf,8434.617,995.331,446195,2933.267,314.039,4694.856,456.154,9811.993,1131.448,7523.588,1032.552,8434.617,995.331
1108,284_Citrus_Leaf,6828.72,965.333,3193367,2675.65,430.243,3923.404,608.609,8019.276,1067.921,5962.741,972.204,6828.72,965.333
1109,284_Citrus_Pronotum,9216.256,834.728,23081,3181.356,336.447,5127.696,480.526,10348.395,911.85,8941.118,928.034,9216.256,834.728
1110,284_Citrus_Dot,8959.427,2143.998,1078,3602.772,440.068,5269.982,1026.981,9828.947,2331.513,9047.277,2262.481,8959.427,2143.998
1111,284_Citrus_Abdomen,9842.83,1204.318,97241,3925.737,510.398,5862.206,731.228,10753.206,1231.145,9968.624,1440.612,9842.83,1204.318
1112,284_Citrus_AvLeaf,7333.092,842.539,668716,2906.087,361.205,4280.143,495.017,8555.894,954.961,6459.083,838.769,7333.092,842.539
1113,285_Citrus_Leaf,7368.508,1067.822,2704826,2809.616,361.553,4179.336,577.567,8606.821,1190.22,6516.689,1092.742,7368.508,1067.822
1114,285_Citrus_Pronotum,8904.432,897.267,24380,3288.31,448.473,5055.066,559.727,10005.644,976.039,8592.225,997.742,8904.432,897.267
1115,285_Citrus_Dot,10089.113,1476.576,1801,4189.266,575.165,6110.544,921.829,11091.536,1652.202,10008.034,1427.865,10089.113,1476.576
1116,285_Citrus_Abdomen,7722.608,808.139,85977,3570.892,440.711,4780.778,519.422,8650.22,873.707,7376.702,915.176,7722.608,808.139
1117,285_Citrus_AvLeaf,7880.027,898.545,814751,2953.177,318.375,4470.905,470.11,9168.665,1023.784,7011.811,907.001,7880.027,898.545
1118,286_Citrus_Leaf,7462.881,1027.576,1913506,2760.418,445.209,4182.983,595.114,8723.241,1138.255,6607.239,1065.02,7462.881,1027.576
1119,286_Citrus_Pronotum,7158.382,815.854,23294,3255.209,415.408,4424.635,509.751,8255.457,882.161,6392.644,908.974,7158.382,815.854
1120,286_Citrus_Dot,7533.489,650.879,1924,3905.567,368.42,5189.951,457.061,8358.861,749.532,7160.484,648.844,7533.489,650.879
1121,286_Citrus_Abdomen,8485.568,1093.734,115136,3657.277,510.581,5229.16,716.783,9496.742,1133.332,8113.478,1278.504,8485.568,1093.734
1122,286_Citrus_AvLeaf,7816.661,922.531,439644,2858.41,371.092,4377.235,471.845,9098.865,1040.32,6979.071,967.214,7816.661,922.531
1123,287_Citrus_Leaf,7535.414,975.096,1965461,2824.511,344.592,4275.106,503.575,8808.391,1093.201,6647.479,1010.069,7535.414,975.096
1124,287_Citrus_Pronotum,8401.963,970.804,24580,3258.308,301.956,4898.967,448.499,9481.857,1051.858,7997.304,1116.041,8401.963,970.804
1125,287_Citrus_Dot,6034.995,424.015,1333,2877.951,295.401,3739.895,305.683,6893.511,498.503,5583.668,447.549,6034.995,424.015
1126,287_Citrus_Abdomen,7713.075,1117.748,97755,3408.466,509.303,4734.187,721.293,8653.772,1169.849,7368.491,1257.902,7713.075,1117.748
1127,287_Citrus_AvLeaf,7657.17,913.463,526335,2942.266,286.975,4403.374,423.635,8931.664,1028.926,6761.009,965.785,7657.17,913.463
1128,288_Citrus_Leaf,7319.739,974.868,2867487,2577.291,404.392,4001.839,524.434,8567.332,1074.144,6512.645,1037.149,7319.739,974.868
1129,288_Citrus_Pronotum,7072.7,945.803,26626,2924.618,413.327,4185.089,564.945,8039.597,942.37,6652.827,1189.272,7072.7,945.803
1130,288_Citrus_Dot,6658.624,1047.263,1216,3132.542,387.9,4124.21,605.876,7547.159,1170.74,6248.606,1050.856,6658.624,1047.263
1131,288_Citrus_Abdomen,7489.277,756.64,91803,3257.225,400.974,4545.16,500.252,8373.2,811.435,7263.469,855.302,7489.277,756.64
1132,288_Citrus_AvLeaf,7602.07,954.732,700315,2782.951,373.878,4245.795,426.572,8857.993,1071.844,6787.174,1025.413,7602.07,954.732
1133,289_Citrus_Leaf,7210.899,932.084,2448021,2660.636,391.18,4041.153,514.869,8461.143,1038.817,6332.131,970.803,7210.899,932.084
1134,289_Citrus_Pronotum,7814.954,712.857,9246,3402.854,293.013,4748.826,375.712,8708.603,777.342,7602.535,843.719,7814.954,712.857
